candidate_index,global_coupling,speed_mm_per_ms,mu,a_scale,b_scale,fast_ratio,fast_fraction,noise_nsig,noise_tau_ms,dorsattn_time_contrast,visual_time_contrast,default_noise_contrast,visual_noise_contrast,network_noise_mode_1,network_noise_mode_2,default_incident_weight_contrast,dorsattn_salventattn_weight_balance
1318,8.209963024184107,12.0,0.1792564329400658,0.8236057502478361,1.0822936900947242,1.847026801407337,0.3665846301615238,0.0020476791294108,0.3696383744538653,0.2278453979305922,-0.2289681276753544,0.3399829529598355,-0.3722094279527664,-0.0845108532048761,0.2717079855557531,0.0,0.0
1319,15.605466380417347,4.905915971845388,0.193205843083933,0.74708501085639,0.9344589482210576,2.5841370642185213,0.1509035504236817,0.000831041278147,1.0011603494140104,-0.122239299762994,0.1588901816904544,0.1069717616029083,-0.0623536831699311,-0.220266895584762,-0.1687947076056152,0.0,0.0
1320,11.950104143805802,10.37043738812208,0.2577236040323973,0.875129727602005,0.8026195323821157,2.9392882842421533,0.3393953712284565,0.0027279149420532,0.4044979752103164,0.2580069212056696,-0.1274944090023636,-0.0646816043369472,0.3833446164242923,0.0166448647398501,-0.0297203156147152,0.0,0.0
1321,10.494917760789397,3.5761284839361904,0.2314744337629526,0.75497187140584,1.0105013660620898,1.6672886007428167,0.2166374201886355,0.0050794099470317,1.3584614957842107,-0.1934696874059736,0.1227102752253413,-0.249375839009881,0.4346025743708014,0.0294173703882843,-0.2640232397224754,0.0,0.0
1322,16.39186226155609,11.623594843223692,0.271402103799209,0.7947470733970404,1.1069694628436118,2.280398747086525,0.301568613294512,0.0035939557562802,0.5769391499898178,-0.2442890227027237,-0.2229350378997623,0.02019116749987,-0.1024570151977241,-0.2915541513748466,0.0709529284723103,0.0,0.0
1323,14.147175585217774,5.502282939851284,0.2181142325386405,1.0207560988217592,1.0733112604077906,2.6673043701648718,0.1893224291689693,0.0012040274856711,0.7843047558546238,-0.2791116175912321,0.0733933941833674,0.2026812468469143,0.3832581504061818,0.2258619404323398,-0.2066731406189501,0.0,0.0
1324,6.514932977259159,5.277133313193917,0.292859864006564,0.6500000000000001,0.7683341270517559,2.1139257856011398,0.05,0.0006344920712635,0.9279758086483636,-0.0931224864944815,0.0645847999826074,0.5,-0.3297902923449873,-0.1873142824266105,-0.0236811938658356,0.0,0.0
1325,7.573451112955809,4.314449594542385,0.297803022135049,0.6727924268096686,0.75,2.0523528586626054,0.0900792717002332,0.0005,0.6985844534544573,0.2444118548333644,-0.10133085206151,-0.1193699820153415,0.4728172746859491,0.0260643580388277,-0.0909515922404825,0.0,0.0
1326,6.895187772959471,4.709873104095459,0.2865075041361152,0.6525473586767913,0.75,1.964853909671307,0.0657403225451707,0.0005,0.776249032228321,0.2203856442421674,0.2547001508362591,-0.287654785849154,-0.2696082228049636,0.0947949150130152,0.2698555576335638,0.0,0.0
1327,7.27659671574831,11.69612519852817,0.1748692690309137,0.8411199599504471,1.0856498240735382,1.8904569175243375,0.4050105292163789,0.0018360735443192,0.3244488644081895,-0.0166581590026616,-0.2803268995396792,0.153443717751652,-0.4545677813328803,-0.0593505497910082,-0.1820093136075884,0.0,0.0
1328,15.62944631729275,5.296505522727967,0.1920345573406666,0.7063250535726547,0.920768973140046,2.52076706045866,0.1577304784581065,0.000730052286027,1.160438486351936,-0.2132352042049169,-0.2892324825748801,-0.2227215128391981,0.2801008939370513,0.1578292358294129,-0.102412971066311,0.0,0.0
1329,14.812268334589898,5.893547166883946,0.2310690176144242,1.05,1.0713889162279666,2.733211854875088,0.1580935263261199,0.0013054845539271,0.8373780015184104,-0.20292898401618,0.1682572748064995,-0.1944362139515578,0.4717611690051854,0.0350038098283112,-0.1800349709447473,0.0,0.0
1330,7.668830831311643,5.249995983019471,0.2882461688511073,0.6567061356902123,0.7584350359551608,2.0857266961932184,0.0752785373665392,0.0006403486351205,0.706953789807263,0.064066320978105,-0.0687913611643016,0.0051688585802912,0.1540678664669394,-0.065174011433497,0.3126720164045691,0.0,0.0
1331,14.359692946784198,5.635661387816072,0.2256914182830602,1.0463052368015051,1.0436685210205614,2.571032929718495,0.1694945124536752,0.0011212734753093,1.025197911606856,-0.3,-0.2884395302720368,0.0286126397363841,-0.1939080013521015,-0.1987113188486546,0.1522958725765348,0.0,0.0
1332,7.575111800804734,12.0,0.1770270014040172,0.8443110102117062,1.0652615668270735,1.8291169377565384,0.3931320164538919,0.0021582211727592,0.2627716042726365,-0.2813020905666053,-0.18722653439641,0.0058470829389989,-0.241592953260988,-0.1636787115931511,0.1598315192237497,0.0,0.0
1333,17.268994371145965,4.719255297631025,0.1950163448240608,0.7135727193504572,0.9510664155744016,2.626420468747616,0.1179199765063822,0.0008492095801068,1.2688618808017005,-0.1211027765460312,-0.2489603294581174,-0.4370782200619578,0.1794634521752595,0.2372604468166828,0.3070218688063323,0.0,0.0
1334,10.586815472729503,3.766447201743722,0.2375480009939521,0.7706814786344767,1.0327430249433964,1.699914043664932,0.2315580870397388,0.0039207573262615,1.4079302403883365,-0.2798628004677593,-0.1384301682449877,-0.4868782283179462,-0.0641593495570123,-0.2882029469590634,-0.2192082473430782,0.0,0.0
1335,15.374714039862155,5.202140573784709,0.1896692695967853,0.699774441793561,0.923336750652641,2.466112188398838,0.1065207067690789,0.0008833228001012,1.0863945515164384,-0.2439112307690084,0.0202869361080229,0.212856121584773,0.4021530609950423,0.3087060403507202,-0.2697634399179369,0.0,0.0
1336,15.476834481172263,5.770932704210281,0.1994193684641272,0.7145939816981555,0.9696714158467948,2.4487616599202155,0.1360597223788499,0.001085509688925,0.9210147147647814,-0.2526561247743666,-0.0484833283759653,0.2681801192834973,-0.3295228524506092,-0.0126302457116544,0.2535799850653857,0.0,0.0
1337,16.696098480485382,4.933639346808195,0.1886223794549703,0.723861670807004,0.9173813422489911,2.579334871888161,0.1193089853785931,0.0008213287893745,1.2308318914358467,-0.2410657650567591,-0.2509362279586494,-0.0480069426633417,-0.226871133763343,-0.1051074000038206,0.1436404290292412,0.0,0.0
1338,17.157271976731717,5.353672072663903,0.2008662298589945,0.7044025160223246,0.9419152485542,2.589583490073681,0.1474590500071644,0.0007142118436926,1.211294869217725,-0.2135887048132717,0.1096586898118257,-0.2214941837638616,0.5,0.0520342261213809,-0.2786131309643387,0.0,0.0
1339,9.931870205253365,3.312133071944117,0.2331449621859937,0.7696632890254259,1.0141372071336954,1.673567701935768,0.1822472815588116,0.0051785592168399,1.3047948066579833,-0.2722112448178231,-0.1473636707961559,0.065406168680638,-0.1188417486287653,-0.3123756268005818,0.1481545362137258,0.0,0.0
1340,16.197611628994345,5.510743051767349,0.191604165892303,0.744270248234272,0.9544784311652184,2.474805874228477,0.1563733699917793,0.0007540596686017,1.138802369801871,0.1173745875880122,-0.1705218825750052,0.2704885322786867,-0.2231226822547614,0.1678558438196778,-0.2053317249454558,0.0,0.0
1341,11.394596653990448,3.492632471770048,0.2355826229888945,0.7433435248136521,1.0030770825538784,1.7148365287184713,0.1911472926288843,0.0054562291042021,1.2182713372713154,-0.2260496671870351,-0.2449289796687662,-0.3667080610245466,0.2947345431894064,0.1002426146678626,-0.1182207374162972,0.0,0.0
1342,17.006355630531907,5.5530043337494135,0.1930814397532493,0.7304137431383133,0.9267315335869788,2.6114954195022584,0.1449723255261778,0.0010197006539398,0.998835363358881,0.0995560099035501,-0.1791905333474278,-0.2224831853993237,0.2764666468463838,0.0682733629215508,0.0608539498727768,0.0,0.0
1343,15.803232833370563,4.739139245077968,0.2017847110971808,0.7214939301013946,0.958818165672943,2.490115760743618,0.1282070511765778,0.0007731277674074,1.3241674558026846,-0.1444484590217471,-0.1527230494916439,0.2432545784115791,-0.1844961284846067,0.2892210169006139,-0.0797219344172626,0.0,0.0
1344,5.9126060555502775,5.190818724036217,0.2911437277808785,0.6604830859005452,0.7603266458921134,1.9814107887744905,0.0526451469771563,0.0005,0.8779361942686199,-0.2498072957172989,-0.0865581338703632,-0.4838833577185869,0.1015251234173774,-0.2769121692012995,-0.2736440629903227,0.0,0.0
1345,7.116353969238698,4.354692699760198,0.2999837913978844,0.6517573875486851,0.75,2.063984548985958,0.0698648055270314,0.0006438720444721,0.8008336504475763,-0.0155188094750046,0.2810289885699748,0.3897173099406064,-0.1420127012766897,0.2743851230870932,-0.2572306697871536,0.0,0.0
1346,8.946765533350408,12.0,0.17,0.8528659140318632,1.0523969756718723,1.955278768658638,0.3675765184871852,0.0018020524048824,0.2589321801701749,-0.2371652825474739,-0.0299390232078731,0.1453521988540888,0.3690517150238156,0.2302382274642586,-0.1656436393000185,0.0,0.0
1347,6.303090541176498,4.471953762695193,0.2936619862869382,0.6500000000000001,0.7765862259250134,2.0206751306653024,0.0882915489375591,0.0005,0.9129668159541876,0.1339105711877345,-0.0109870529808103,0.2395566725544631,-0.2454527982510626,0.2459811895601451,0.0586247337274253,0.0,0.0
1348,15.962815698087216,5.478693854808808,0.2012700509089977,0.7108686681240797,0.9607608442325144,2.4381845052838327,0.1124151172861456,0.0008792224680666,1.0051041187275418,0.0403340001963078,-0.1266752166822552,0.0018101128004491,0.1847530223987996,-0.0518550630901009,0.2740804892554879,0.0,0.0
1349,5.241554821878671,6.796828632056713,0.2548051494039595,1.0151241875588894,1.0810060220640152,1.57871033591032,0.1391471301205456,0.0005877723245295,0.6895926314868954,-0.3,-0.1842698282450437,0.0259358184412121,-0.2068172797188162,-0.2159699226152152,0.2224755674228072,0.0,0.0
1350,16.715960596650838,5.586433652415872,0.1988175087913871,0.7218145286887885,0.9348992327470332,2.599999783694744,0.1232906991243362,0.0008462923108141,1.1182274875606049,0.0913464608453214,-0.2266943236626684,0.3018318246118724,0.5,0.1823520308583974,0.0197660018149763,0.0,0.0
1351,13.47623939819634,5.603401744738221,0.2163952398385852,1.0417675732672214,1.058520820364356,2.656497198045254,0.1841077374666929,0.0015656176436363,0.8060301655303206,-0.2396752640269696,0.2287495882250368,-0.3420059781894087,-0.4036041173711419,0.3209858964011072,0.0123730574231594,0.0,0.0
1352,14.53016618233174,11.226511313393711,0.2726759546391666,0.7976874786019326,1.1281064497847109,2.2986226346492766,0.3086725600436329,0.0029673801935799,0.433419542528365,-0.3,0.2291424297876656,-0.3273259418085217,-0.3701136995479464,0.3400866827759891,0.0654492784198373,0.0,0.0
1353,16.604816926382483,5.03024368211627,0.189067620966956,0.7069855359643697,0.9455300489533692,2.615838230073452,0.1528141826204955,0.0007122253541632,1.3121298031359896,0.0742694977261125,-0.2873348669819534,0.5,-0.094264003727585,-0.2126420957241207,-0.1785128287393599,0.0,0.0
1354,16.428826779983936,11.784396665543316,0.275128498616442,0.7867430828809738,1.156271694721654,2.3663125067949293,0.3270939828455448,0.0026773069733515,0.5058866764287204,-0.0822421643771231,-0.2054677162393927,0.3383991597220301,0.0580673373863101,0.1448855543360113,0.3308221882656216,0.0,0.0
1355,6.594610730335116,3.5908184770494698,0.2198396052230149,0.7965420940816403,0.9263355344124138,2.1438543343544008,0.2616895746067166,0.0123870723993438,0.9387867409958032,-0.2518909712098539,-0.2329676371738314,-0.0373187713511288,0.0048096627555787,-0.35,0.1054100512377917,0.0,0.0
1356,6.9204527137056,4.3965067230165005,0.2145425966210663,0.7896355296522379,0.9352642917055636,2.177500234246254,0.24212227338925,0.0089025478112745,1.0517088555239729,-0.0654675463512539,0.0510205386467278,-0.5,-0.5,-0.35,-0.0322165777273476,0.0,0.0
1357,9.120479156821968,11.336763701960445,0.1740905263416469,0.8440486464947462,1.086635694405064,1.920115747332573,0.3980520905181765,0.0019716358921073,0.2949425364358417,-0.2018655973747372,-0.2285156075321137,0.2832331380993128,0.5,0.35,-0.0488063734471797,0.0,0.0
1358,8.373749019950628,12.0,0.17,0.815858265504241,1.0861060474589468,1.9063176221251488,0.3661270774342119,0.0018613138229132,0.2642633974631103,0.2707966254204511,-0.1443648664802312,-0.0290695182792842,0.3523111074231565,-0.0687696512304246,-0.1216005306560546,0.0,0.0
1359,5.730125244557858,4.704941327497362,0.3,0.6756526319086552,0.75,1.9747613172531129,0.0831207755580544,0.0005,0.9298980638042882,0.0206898149549961,0.0136178710162639,-0.0367559100687503,0.0294369301199913,0.0357852307297289,0.0578771736826747,0.0,0.0
1360,15.74051341507584,5.433283925428986,0.1894203016530722,0.72323529471457,0.966701174614951,2.583240484893322,0.1318224220536649,0.0009805088824061,1.2911600195509916,-0.0078129497319459,-0.1518363078944385,-0.5,-0.1902206484042108,0.0378913536220788,-0.1857061144392937,0.0,0.0
1361,6.883947063349187,4.657371751591564,0.295815231128782,0.668876683369279,0.75,2.038771029114723,0.0551887849159538,0.0005,0.7054872656071765,-0.0746843511164188,-0.2586099394597113,0.3734932830557227,0.1753546623885631,0.0268218318149447,0.35,0.0,0.0
1362,7.558320442102849,5.152399879693985,0.2924562325261532,0.6500000000000001,0.7503570149950682,1.9753207489848137,0.0870371149852871,0.0005,0.768848447662715,0.0014523967131972,-0.1245846562385558,0.4629466407559812,0.2951517905853689,-0.3369557508025319,0.0596878211796283,0.0,0.0
1363,16.4143301532045,4.703734739869833,0.1995732350181788,0.742528923586011,0.947439186707139,2.5735555626153945,0.1074063362553715,0.0010049099915883,1.157712679864475,-0.1959321990609168,-0.1441601862832904,0.2293103688210249,0.4508108334243297,0.3345937204603106,-0.0267107766717672,0.0,0.0
1364,7.682839326635003,12.0,0.1744126824878156,0.8513775003701448,1.0808103740606456,1.93622556746006,0.4189256318286061,0.0016034416688648,0.2994554278803859,-0.1971886671222746,-0.3,-0.2897457379102707,0.3086472713202238,0.1035116004571318,-0.0913264561481774,0.0,0.0
1365,11.22916234422475,3.1549882840365173,0.2294866507764905,0.7348403076529504,1.0068634336218238,1.656752327263355,0.1952820252813398,0.0060656840324361,1.411175535594749,-0.2231902880184352,-0.0167698007337749,0.3004455429129302,-0.3377320745028555,0.093219875652343,0.2540874601341784,0.0,0.0
1366,8.011808984205127,11.95066830702126,0.1797902501758188,0.8412325434833765,1.053090255657211,1.8107779598236085,0.4000905127078294,0.0017913540406114,0.3497840121942611,0.248100487422198,-0.2015688526332378,0.4059641078487038,-0.4958381129801273,-0.1383552517388016,0.3154673612918705,0.0,0.0
1367,15.407295081317423,5.076495059579611,0.1917884450577199,0.7167081205248833,0.9626304719410836,2.547895183146,0.1249077087268233,0.000701292754424,0.953219227022928,-0.12897048272565,0.1357163997218012,0.0014728246815502,0.0839727611280977,-0.147219733742997,-0.2125350957158953,0.0,0.0
1368,12.108200035877529,10.462496201694012,0.2563064562764019,0.8447536898553372,0.7753179922755808,2.879047498941421,0.3733986426144838,0.0034733526853522,0.4249183290598489,0.2376690287031233,-0.158307285323739,-0.141874299030751,0.4169953465275466,-0.0524650411829352,-0.049935681188479,0.0,0.0
1369,10.652996393740176,3.071716583892703,0.2320079750418663,0.772598006606102,1.0405748742353171,1.6070415930747983,0.1901424158178269,0.0062651068946276,1.4353109777016608,-0.1868204706050455,0.1493243282139301,-0.1325994496792555,0.3782980410382152,0.0871990323513746,-0.2437735094185918,0.0,0.0
1370,16.19814184512943,11.490506671741604,0.2709292213901877,0.7636239649802447,1.1317397127170117,2.3405252713561056,0.342593978960067,0.0029410082508509,0.537874214940836,-0.2241256937272846,-0.1440019446127116,0.0975486115179956,0.021194398868829,-0.35,0.0270801132656634,0.0,0.0
1371,13.953472427912056,5.972724197804928,0.2195925672512501,1.0376293039768931,1.0474565714355557,2.7274371232390404,0.1707870190776884,0.0009523929953844,0.735710352203284,-0.2859620032869279,-0.0131004418395459,0.0860696068406105,0.2369529331102967,0.2793140709605067,-0.1628269997127354,0.0,0.0
1372,6.388029141128063,4.811242440715432,0.2914121916234493,0.6698715728074313,0.75,2.0540497496128083,0.0733111352100968,0.0005765656730637,0.9690314485054956,-0.1132878802344203,0.1401231536865234,0.4789949063211679,-0.2060948310419917,-0.1185498602800071,0.0034286419227719,0.0,0.0
1373,7.446529474109411,4.442694697901606,0.2983061503086238,0.6551656262427569,0.7662651857994497,1.9924823126196864,0.0565752184204757,0.0005,0.7250265349426874,0.2512593582272529,-0.184469389848411,0.002811680752784,0.3264679994247854,-0.0304028264768421,-0.1180881023295223,0.0,0.0
1374,6.986467084735632,5.219127929210663,0.2860651461217552,0.6836713152080774,0.7706480980049819,2.024609831690788,0.0847122371196746,0.0005,0.7545135771830616,0.2407190032750368,0.22722928616032,-0.2160541777685284,-0.2359134454652667,0.1667967078853398,0.3048728430550544,0.0,0.0
1375,7.3678938302397725,11.599516142532227,0.1763780166164041,0.8242460894286633,1.0564235854949802,1.950207343161106,0.3635432195477187,0.0019979860968746,0.3135506875303335,-0.0233110788613557,-0.2571208727248013,0.0310752418078482,-0.5,-0.1121495793554931,-0.2169922342989593,0.0,0.0
1376,15.893908054679631,5.372928194329143,0.2000270601041615,0.7170081373602152,0.9523528219442814,2.5948492512702943,0.1492442873679101,0.0011128931362781,0.9756762230691998,-0.2119785133749246,-0.2294047410003841,-0.2600946166366338,0.3478944654017686,0.1543242556117474,-0.0008687738087028,0.0,0.0
1377,14.931472825482489,5.8164636012166735,0.2235641171324998,1.0367670643925666,1.038961113039404,2.660159449219704,0.1495921147055924,0.0012192955870061,1.0291558733648212,-0.2244397963285446,0.1166576923839747,-0.2227723386697471,0.4041598515771329,0.0621376347914338,-0.2756104329917579,0.0,0.0
